cust_id,balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure
C12964,-0.7048192485301706,0.818182,-0.31288088506454337,-0.1552645612445552,-0.4545762302747729,-0.4574620604995874,0.083333,0.083333,0.0,0.05555533333333333,0.008130081300813009,-0.5515645634162506,-0.10204081632653061,-0.5177625716630808,-0.3119263319029248,0.25,1.0
C12965,-0.5850308116334427,1.0,-0.01969788434676587,0.22212537587506187,-0.4545762302747729,-0.4667855542850508,0.333333,0.333333,0.0,0.0,0.0,-0.4308706233518159,0.8163265306122449,-0.45736623355754213,-0.2019757769922592,0.0,1.0
C12966,-0.736155983168218,0.636364,-0.43517347343207946,-0.3126815742406336,-0.4545762302747729,-0.4667855542850508,0.166667,0.166667,0.0,0.0,0.0,-0.511333250061439,0.20408163265306123,-0.5899962337260414,-0.29220419615521703,0.0,1.0
C12967,-0.7325941159287486,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.44524308185855715,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,-0.5917958767710622,0.40816326530612246,-0.5986882602099773,-0.2893427306486987,0.0,1.0
C12968,0.16237471076177837,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.6171123353043201,0.0,0.0,0.0,0.05555533333333333,0.024390243902439025,-0.5917958767710622,-0.10204081632653061,0.3517319294409205,-0.0836200011540088,0.083333,1.0
C12969,-0.463000908869201,1.0,-0.11365461348370398,-0.1945465164165711,0.08822674999178477,-0.4667855542850508,1.0,0.166667,1.0,0.0,0.0,0.8163000906473423,0.30612244897959184,-0.31207668885695633,-0.2824637990049069,0.0,1.0
C12970,0.6246563621767521,0.9,-0.40636488182911773,-0.31476014395449026,-0.38269644272801473,1.6053285961917472,0.5,0.2,0.4,0.3333333333333333,0.0813008130081301,-0.31017668328738124,0.8163265306122449,-0.036836982875161184,-0.0807182598660101,0.0,0.6666666666666665
C12971,1.6481487131207184,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.7443024819512865,0.0,0.0,0.0,0.27777799999999997,0.05691056910569106,-0.5917958767710622,0.6938775510204082,-0.21595043989665827,0.17034476972416004,0.0,1.0
C12972,1.8390470272307595,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.4506399252476616,0.0,0.0,0.0,0.16666666666666666,0.04065040650406505,-0.5917958767710622,1.0204081632653061,2.2467673478489014,0.13805852616885128,0.090909,1.0
C12973,0.13314554850000537,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.769484647261735,0.0,0.0,0.0,0.41666666666666663,0.0813008130081301,-0.5917958767710622,-0.10204081632653061,-0.4700108525412865,-0.1790706581039246,0.0,0.33333333333333326
C12974,0.5979827385718456,1.0,-0.43889448566999245,-0.3174713218421294,-0.4545762302747729,-0.4667855542850508,0.083333,0.083333,0.0,0.0,0.0,-0.5515645634162506,0.0,-0.41420822224416187,0.4519928395392189,0.0,1.0
C12975,-0.12431457272734986,1.0,-0.23090160286700076,-0.3569340222066546,0.10927094009970487,-0.42242847658782007,1.0,0.0,1.0,0.05555533333333333,0.008130081300813009,0.3737556437444153,-0.3673469387755102,-0.2832266471249416,0.46470550965966756,0.0,1.0
C12976,-0.6276141978858848,1.0,-0.2667918190183429,-0.3569340222066546,0.02447490765223691,-0.4667855542850508,1.0,0.0,1.0,0.0,0.0,0.3737556437444153,0.6122448979591837,-0.5192988709830273,-0.2926368704896933,0.0,1.0
C12977,-0.6734611284464562,1.0,-0.3653167342486182,-0.2998787897712266,-0.31302834095192605,-0.4667855542850508,0.5,0.166667,0.333333,0.0,0.0,-0.2699453699325697,0.25510204081632654,-0.4716650118088232,-0.2907734006250456,0.0,1.0
C12978,1.1737853928037127,1.0,-0.4307035782280456,-0.3069278522790883,-0.4545762302747729,3.826435310833606,0.083333,0.083333,0.0,0.16666666666666666,0.0975609756097561,-0.5515645634162506,1.4285714285714286,-0.14683515073441983,0.16113030297569503,0.0,1.0
C12979,-0.7459902551430951,0.181818,-0.4223067279704155,-0.3569340222066546,-0.34295244942908415,-0.4667855542850508,0.166667,0.0,0.166667,0.0,0.0,-0.511333250061439,0.6122448979591837,-0.4028052100501866,-0.3044720085065788,0.666667,1.0
C12980,-0.08670361007553602,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.41799352674112744,0.0,0.0,0.0,0.11111133333333334,0.008130081300813009,-0.5917958767710622,-0.30612244897959184,-0.5353524689035757,-0.2711539057717117,0.0,0.0
C12981,2.601956881467553,1.0,1.5898762747367936,2.0530018779170196,-0.01223907614087648,-0.031229069456447357,0.333333,0.083333,0.333333,0.05555533333333333,0.008130081300813009,-0.39063930999700436,1.4285714285714286,-0.06996781819787681,0.3218092519425783,0.0,1.0
C12982,0.6724508081784626,1.0,-0.4142983607514606,-0.3569340222066546,-0.3240314776610067,-0.3917747416996389,0.083333,0.0,0.083333,0.16666666666666666,0.032520325203252036,-0.511333250061439,0.0,-0.4743709213539652,7.1639631312235394,0.0,1.0
C12983,-0.7140274134428314,1.0,0.019918024561027498,-0.31885703498470047,0.6319807551397303,-0.4667855542850508,1.0,0.083333,1.0,0.0,0.0,0.41398695709922684,0.8163265306122449,-0.27225257034664396,-0.3047803412750594,0.4,1.0
C12984,-0.12325127570432713,1.0,0.12982596087633985,-0.21390432653431452,0.6990169508487224,-0.4667855542850508,0.833333,0.083333,0.833333,0.0,0.0,0.5346808971636615,-0.24489795918367346,-0.4106296047506402,-0.21770439867293107,0.0,1.0
C12985,-0.7382172620505425,0.727273,-0.3731706443558107,-0.3569340222066546,-0.22686106332664305,-0.4667855542850508,0.666667,0.0,0.666667,0.0,0.0,0.3737556437444153,-0.3673469387755102,-0.4856383054687527,-0.3149305525365197,0.181818,1.0
C12986,-0.7144987844678897,0.727273,-0.38948693198016887,-0.3569340222066546,-0.2654107463094121,-0.4667855542850508,0.5,0.0,0.5,0.0,0.0,-0.3504079966421928,-0.30612244897959184,-0.48483724692293767,-0.29844286885580734,0.0,1.0
C12987,-0.3638787676496888,1.0,0.1260581434530443,-0.1420641373516278,0.5582542099744631,-0.4667855542850508,1.0,0.5,1.0,0.0,0.0,2.0634708046465007,0.6122448979591837,0.18696482913767573,-0.26476654306189246,0.25,1.0
C12988,1.8540754882251105,1.0,0.3132882460203352,-0.2919320261405688,1.275691898693083,0.8531837250554394,1.0,0.083333,1.0,0.11111133333333334,0.07317073170731708,1.0174566574214001,1.1224489795918366,0.23435408866883625,1.6587492046599528,0.0,1.0
C12989,-0.1316174530731108,1.0,0.2410725254935933,0.2605096299242816,0.0910798246359484,-0.4481618909441889,1.0,0.333333,0.916667,0.05555533333333333,0.008130081300813009,0.29329301703479216,-0.2653061224489796,-0.4970516613634213,-0.19782463416930138,0.0,1.0
C12990,-0.734887255763029,1.0,-0.30277564554045006,-0.3569340222066546,-0.06054229337229798,-0.4667855542850508,1.0,0.0,0.875,0.0,0.0,-0.2699453699325697,-0.40816326530612246,-0.49960331007438635,-0.3068452603229696,0.571429,0.33333333333333326
C12991,-0.3617297537658008,1.0,-0.2083415035126099,-0.0604878071324414,-0.3815463661272666,-0.4667855542850508,0.583333,0.416667,0.166667,0.0,0.0,-0.10902011651332345,1.1224489795918366,-0.35875112246728724,-0.2757675588886854,0.0,1.0
C12992,-0.21877675797801152,1.0,-0.4166620226132795,-0.2888533330281608,-0.4545762302747729,-0.37627678889168326,0.1,0.1,0.0,0.06666666666666667,0.008130081300813009,-0.511333250061439,-0.10204081632653061,-0.5293450306904732,-0.26168139077577235,0.0,0.6666666666666665
C12993,-0.28607462521120114,1.0,-0.44575144532853656,-0.32629771207633235,-0.4545762302747729,-0.4667855542850508,0.166667,0.166667,0.0,0.0,0.0,-0.511333250061439,-0.3673469387755102,-0.5102357797812878,-0.22976835360726164,0.0,1.0
C12994,-0.7131237409569143,0.545455,0.023550106946713653,0.2777948951679187,-0.4545762302747729,-0.4667855542850508,0.416667,0.416667,0.0,0.0,0.0,-0.10902011651332345,0.0,-0.26345034393257954,-0.33345195064036104,0.125,1.0
C12995,-0.4595729327187598,1.0,-0.37320808850411674,-0.23291872078629028,-0.4545762302747729,0.04655169763829692,0.25,0.25,0.0,0.16666666666666666,0.024390243902439025,-0.4711019367066275,0.6122448979591837,-0.5093480796156429,-0.27523105068424597,0.0,1.0
C12996,-0.7516398145387575,0.0,-0.3760678853309908,-0.3436793747559744,-0.2580347742642294,-0.4667855542850508,0.454545,0.090909,0.454545,0.0,0.0,-0.3504079966421928,1.2244897959183674,1.3210523048939813,-0.24649159597443718,0.0,0.8333333333333333
C12997,0.09331549225473706,1.0,1.3817570179332688,1.7531817525826334,0.04635953835301146,-0.4667855542850508,0.916667,0.916667,0.166667,0.0,0.0,0.5749122105184731,0.9183673469387755,0.6316660910278735,-0.19275213238776967,0.0,1.0
C12998,-0.6704148593438549,1.0,0.2590457166804939,-0.23081605171343236,1.0353590644232837,-0.4667855542850508,0.916667,0.083333,0.833333,0.0,0.0,0.3335243303896037,-0.40816326530612246,-0.17218777288518114,-0.2895658093706994,0.25,1.0
C12999,-0.6226039413794223,0.181818,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,2.2159388653057697,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,-0.5917958767710622,1.2244897959183674,11.183083554494582,-0.03568008126703943,1.0,1.0
C13000,-0.06380489333670432,1.0,0.008216728215389097,-0.3569340222066546,0.6742239533595173,-0.4667855542850508,1.0,0.0,1.0,0.0,0.0,0.49444958380884996,0.40816326530612246,-0.417469547824309,-0.18683338283056664,0.0,1.0
C13001,-0.6358065012807135,1.0,-0.09951008646109627,-0.3184352962021789,0.3490397944979835,-0.4667855542850508,1.0,0.083333,1.0,0.0,0.0,1.0979192841310232,-0.30612244897959184,-0.43324283608489644,-0.2901270456794254,0.166667,1.0
C13002,-0.03832467964595322,1.0,0.7816911387362405,1.0119216187430928,-0.010823597247648042,1.4902638952193066,0.916667,0.666667,1.0,0.3333333333333333,0.23577235772357727,0.4542182704540384,0.40816326530612246,1.5325694278944122,-0.08496289272353216,0.0,1.0
C13004,-0.7253100943828342,0.636364,-0.2531621490349432,-0.3569340222066546,0.05667705247318458,-0.4667855542850508,0.583333,0.0,0.5,0.0,0.0,-0.2699453699325697,0.40816326530612246,-0.4526696849627202,-0.32702473766082885,0.454545,1.0
C13005,0.05914018802502624,1.0,-0.39370875970167524,-0.3129285926703963,-0.35615621347998094,-0.4667855542850508,0.25,0.083333,0.166667,0.0,0.0,-0.4308706233518159,-0.24489795918367346,-0.4843441086434291,0.031986935243498944,0.0,1.0
C13006,-0.18373509721235123,1.0,-0.4087051410982454,-0.31476014395449026,-0.38822565715468843,-0.4667855542850508,0.416667,0.166667,0.166667,0.0,0.0,-0.39063930999700436,-0.3673469387755102,-0.5021600332230746,-0.23624678354849057,0.0,1.0
C13007,0.3553410222586416,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.2076497282484993,0.0,0.0,0.0,0.11111133333333334,0.024390243902439025,-0.5917958767710622,0.0,0.4392242485295386,-0.11075478414150104,0.083333,1.0
C13008,3.106730914723858,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.871879490091375,0.0,0.0,0.0,0.5555553333333333,0.40650406504065045,-0.5917958767710622,1.1224489795918366,1.2899335573607078,0.5526978392032135,0.0,1.0
C13009,-0.7510866703200816,0.181818,-0.4413283553098853,-0.3206042385122902,-0.4545762302747729,-0.4667855542850508,0.083333,0.083333,0.0,0.0,0.0,-0.5515645634162506,-0.3673469387755102,-0.3577221781429103,-0.25934693637671563,0.0,1.0
C13011,-0.6609795144281314,0.454545,-0.04809459031836112,0.18557267310993605,-0.4545762302747729,-0.4667855542850508,0.083333,0.083333,0.0,0.0,0.0,-0.5515645634162506,-0.3673469387755102,-0.25229181324293437,-0.3302642697298399,0.0,1.0
C13012,0.27497600008673523,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.5444715667280831,0.0,0.0,0.0,0.22222199999999998,0.04065040650406505,-0.5917958767710622,0.6122448979591837,-0.1963284600621782,-0.13626058852904413,0.0,1.0
C13013,0.08810506909145702,1.0,0.9572573891061991,1.1497579025506666,0.15098333373453132,-0.40987847146293915,0.75,0.666667,0.333333,0.05555533333333333,0.008130081300813009,0.6151435238732846,0.0,-0.11839961387785905,-0.1892871009361601,0.0,1.0
C13014,0.5154470384138762,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.10738795330498002,0.0,0.0,0.0,0.38888866666666666,0.11382113821138212,-0.5917958767710622,0.0,-0.41733367206834465,0.06391687247101391,0.0,1.0
C13015,-0.5116889544045042,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.22981434385375185,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,-0.5917958767710622,-0.3673469387755102,-0.2682941652148704,-0.26954333559070726,0.0,1.0
C13016,-0.741393345689636,1.0,-0.32457750089164356,-0.3569340222066546,-0.11205245497119021,-0.4667855542850508,1.0,0.0,1.0,0.0,0.0,0.17259907697035748,1.1224489795918366,-0.44503563141950353,-0.30099032081892135,0.454545,1.0
C13017,-0.01450011560891192,1.0,2.576866579935778,1.657109657924203,3.0463232929756576,-0.4667855542850508,1.0,0.25,1.0,0.0,0.0,1.1783819108406464,0.6122448979591837,1.1125963473312808,-0.19977423138655354,0.0,1.0
C13018,-0.721874044400293,1.0,-0.2460945660421777,-0.3569340222066546,0.0733752800417392,-0.4667855542850508,1.0,0.0,1.0,0.0,0.0,0.8565314040021539,0.6122448979591837,-0.3969362867151863,-0.2914780472546972,0.583333,1.0
C13019,-0.12979187195459282,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.4185348952250806,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,-0.5917958767710622,-0.30612244897959184,-0.4275159579720101,-0.19368725470228954,0.0,1.0
C13020,-0.43558971367708416,1.0,-0.18298713459088065,-0.3569340222066546,0.22247607627142232,0.21144668867218633,1.0,0.0,1.0,0.05555533333333333,0.008130081300813009,0.21283039032516904,-0.30612244897959184,0.16926887269441718,-0.28927116796825864,0.142857,1.0
C13021,0.5498632171726943,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.3226371578746938,0.0,0.0,0.0,0.11111133333333334,0.032520325203252036,-0.5917958767710622,0.0,-0.3750647537138633,-0.1104195412889564,0.0,1.0
C13022,-0.4202479956843297,0.818182,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.6251256727721042,0.0,0.0,0.0,0.27777799999999997,0.06504065040650407,-0.5917958767710622,-0.24489795918367346,0.256929387803883,-0.2752310553978708,0.0,1.0
C13023,2.2893611455276344,0.714286,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,2.151107571785825,0.0,0.0,0.0,0.3809526666666666,0.04878048780487805,-0.5917958767710622,2.36734693877551,5.650577989176087,0.2863087336340581,0.25,0.16666666666666652
C13024,1.3846018723243145,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.3499225648071881,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,-0.5917958767710622,0.40816326530612246,-0.18640230165286337,0.5129237480948576,0.0,1.0
C13025,-0.18776255383477883,0.818182,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.21154476278693451,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,-0.5917958767710622,-0.24489795918367346,-0.5162735913885446,-0.251355287604792,0.0,1.0
C13026,-0.7411270230951511,1.0,-0.390881726504569,-0.3569340222066546,-0.26870615810770965,-0.4667855542850508,0.666667,0.0,0.666667,0.0,0.0,-0.2699453699325697,-0.30612244897959184,-0.5303849543156395,-0.2953195353516698,0.545455,1.0
C13027,-0.022021567393405543,0.727273,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,2.0067071914469845,0.0,0.0,0.0,0.16666666666666666,0.0975609756097561,-0.5917958767710622,0.5102040816326531,1.731253650581782,0.13412630379378535,0.125,1.0
C13028,-0.2416795834590104,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.4010943810168406,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,-0.5917958767710622,-0.3673469387755102,-0.4445325276904458,-0.25979177314874646,0.0,1.0
C13029,0.0073286394119318025,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.4072059015272061,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,-0.5917958767710622,-0.24489795918367346,-0.4383008970880352,-0.15536174834415387,0.0,1.0
C13031,-0.7486854333805744,0.181818,-0.39044643828051123,-0.3569340222066546,-0.2676777242243483,-0.4667855542850508,0.25,0.0,0.25,0.0,0.0,-0.4711019367066275,1.4285714285714286,-0.3458808982657603,-0.3071148809478741,0.666667,1.0
C13032,0.6170130591861476,1.0,-0.4247733612400761,-0.2992943803154466,-0.4545762302747729,-0.3368125979072502,0.083333,0.083333,0.0,0.05555533333333333,0.008130081300813009,-0.5515645634162506,0.5102040816326531,-0.36409024341484797,0.020299493518029236,0.0,1.0
C13033,-0.7361620862261868,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.10526612929378089,0.0,0.0,0.0,0.05555533333333333,0.024390243902439025,-0.5917958767710622,0.9183673469387755,-0.3089884506549177,-0.2693818652305618,0.083333,1.0
C13034,2.0464116406097768,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.0714933182941608,0.0,0.0,0.0,0.44444466666666665,0.1951219512195122,-0.5917958767710622,1.3265306122448979,-0.17930717930346549,0.2870152777119531,0.0,1.0
C13035,-0.281494742150827,1.0,0.1864415131150767,-0.3569340222066546,1.09530680723728,-0.4667855542850508,1.0,0.0,1.0,0.0,0.0,-0.02855748980370033,0.30612244897959184,0.012448711826445927,-0.23265716542239498,0.0,1.0
C13036,0.011517606307316946,1.0,-0.08295977290982531,0.14069364180988295,-0.4545762302747729,-0.030959745460755132,0.333333,0.333333,0.0,0.11111133333333334,0.032520325203252036,-0.4308706233518159,0.20408163265306123,-0.5093735986140637,-0.22986001047028448,0.0,0.0
C13037,-0.016138674970716894,1.0,-0.018036300265685236,0.2242641939864216,-0.4545762302747729,-0.4667855542850508,0.3,0.3,0.0,0.0,0.0,-0.1894827432229466,0.0,-0.49907640623064564,-0.10254524420594029,0.0,0.6666666666666665
C13038,-0.6650493335659761,0.818182,0.3045637594650273,0.24380274929667434,0.2717524352419383,-0.4667855542850508,0.75,0.666667,0.583333,0.0,0.0,0.8163000906473423,1.7346938775510203,0.018183158071127883,-0.29385583357815925,0.555556,1.0
C13039,-0.6285588549788309,0.181818,-0.4174155860979386,-0.2898233322279606,-0.4545762302747729,-0.4667855542850508,0.166667,0.166667,0.0,0.0,0.0,-0.4308706233518159,1.4285714285714286,5.219260593051543,-0.04008480339263647,0.333333,1.0
C13040,0.1105062307023177,1.0,-0.37701803059425665,-0.237822940343042,-0.4545762302747729,-0.33712689896492126,0.25,0.25,0.0,0.05555533333333333,0.008130081300813009,-0.4711019367066275,-0.21428571428571427,-0.3958266222149177,-0.09217711607016212,0.0,1.0
C13041,-0.22123721134725108,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.5207252721499327,0.0,0.0,0.0,0.44444466666666665,0.10569105691056911,-0.5917958767710622,0.7142857142857143,-0.48364106515937966,-0.24067908594989798,0.0,1.0
C13042,0.10528781249946757,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.41933001246751656,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,-0.5917958767710622,-0.20408163265306123,-0.4419411525917394,-0.14390165717030057,0.0,1.0
C13043,0.9590873266164622,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.2323519387652548,0.0,0.0,0.0,0.05555533333333333,0.024390243902439025,-0.5917958767710622,0.20408163265306123,-0.29259267845897435,0.09009027354014659,0.0,1.0
C13044,1.5311050005494882,1.0,-0.3245213346691845,-0.3569340222066546,-0.11191975382495002,-0.4667855542850508,0.5,0.0,0.5,0.0,0.0,-0.39063930999700436,1.1428571428571428,1.4336524606463759,0.27563752413635373,0.0,1.0
C13045,-0.7354663054281098,1.0,-0.19546071649533117,-0.3569340222066546,0.1930053633772515,-0.4667855542850508,1.0,0.0,1.0,0.0,0.0,-0.10902011651332345,-0.40816326530612246,-0.3987553648632928,-0.27995214959332465,0.916667,1.0
C13046,-0.6917095273685206,1.0,0.0005125947014207555,-0.3569340222066546,0.6560217794669075,-0.4667855542850508,0.916667,0.0,0.833333,0.0,0.0,-0.149251429868135,0.20408163265306123,-0.26327744965254374,-0.28529136197920507,1.0,1.0
C13047,0.5871098868866531,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.2710466557128404,0.0,0.0,0.0,0.16666666666666666,0.04065040650406505,-0.5917958767710622,1.0204081632653061,-0.3092677198651561,0.03050530326970671,0.0,1.0
C13048,2.389522843677009,1.0,0.2579972805279247,-0.2405943666281842,1.0508298063891168,0.1671001953839048,1.0,0.166667,1.0,0.3333333333333333,0.0813008130081301,2.1841647447109356,0.9183673469387755,-0.17947322084724843,0.7412865493545815,0.0,1.0
C13049,1.3431040097949514,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.15412238764340866,0.0,0.0,0.0,0.5555553333333333,0.0894308943089431,-0.5917958767710622,0.30612244897959184,-0.13394391960428417,0.179393862802622,0.0,1.0
C13050,-0.2648398092413714,0.909091,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.17900417051793813,0.0,0.0,0.0,0.18181799999999998,0.024390243902439025,-0.5917958767710622,-0.3673469387755102,-0.4136296005878245,-0.2736627685740062,0.0,0.8333333333333333
C13051,2.7151090329104735,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.2891994886372797,0.0,0.0,0.0,0.5,0.11382113821138212,-0.5917958767710622,1.836734693877551,0.07360637621766601,0.40145400433341444,0.0,1.0
C13052,0.36317944966459426,1.0,-0.26548127382763137,-0.3569340222066546,0.0275712677311742,1.1059425461245007,0.5,0.0,0.416667,0.16666666666666666,0.032520325203252036,-0.3504079966421928,0.20408163265306123,1.0127037919688857,0.005512847333845646,0.083333,1.0
C13053,3.472005471055317,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.3008217762308392,0.0,0.0,0.0,0.22222199999999998,0.032520325203252036,-0.5917958767710622,1.836734693877551,0.1766842922402525,0.887468958175628,0.0,1.0
C13054,-0.7407236975871504,0.545455,-0.06995261189201368,-0.2825272512903361,0.3529655367409218,-0.4667855542850508,0.583333,0.166667,0.333333,0.0,0.0,-0.2699453699325697,0.6122448979591837,-0.3934291155085465,-0.34269554073399605,0.0,1.0
C13056,-0.23094236350513708,1.0,-0.4180661781747561,-0.29066078495325354,-0.4545762302747729,-0.3036860201553789,0.083333,0.083333,0.0,0.22222199999999998,0.05691056910569106,-0.5515645634162506,-0.3673469387755102,-0.4244389730005847,-0.17417919551021016,0.0,1.0
C13057,-0.7498406534202998,0.272727,-0.39723787067951977,-0.2638502480643777,-0.4545762302747729,-0.4667855542850508,0.083333,0.083333,0.0,0.0,0.0,-0.5515645634162506,0.16326530612244897,-0.5368907986894812,-0.3492360688255496,0.0,1.0
C13058,2.115919780997056,1.0,10.006370668671968,11.180646149314937,3.1194526829828435,-0.4667855542850508,1.0,1.0,0.583333,0.0,0.0,2.9083283850975437,2.3469387755102042,6.42859165830493,0.48034584986119494,0.0,1.0
C13059,0.32905118457521343,1.0,-0.04716784764778661,0.18676559138049723,-0.4545762302747729,-0.4667855542850508,0.5,0.5,0.0,0.0,0.0,-0.1894827432229466,-0.10204081632653061,-0.3260370874345027,-0.05988907276719704,0.0,1.0
C13060,-0.5947039831526061,1.0,0.0388273194555792,-0.24366703490084188,0.5386476156174781,-0.4667855542850508,1.0,0.166667,1.0,0.0,0.0,0.09213645026073436,0.8163265306122449,0.29252451274958186,-0.27996999066324624,0.666667,1.0
C13061,0.9209722291799913,1.0,-0.3815581335763643,-0.24366703490084188,-0.4545762302747729,0.8436203968414951,0.166667,0.166667,0.0,0.27777799999999997,0.0813008130081301,-0.511333250061439,1.1224489795918366,-0.3069370779434527,0.09361654954747801,0.0,1.0
C13062,0.3232238970978242,1.0,-0.41338565963650076,-0.28463594520294433,-0.4545762302747729,-0.4667855542850508,0.125,0.125,0.0,0.0,0.0,-0.5515645634162506,-0.10204081632653061,-0.48016853761232203,-0.05666690269242194,0.0,0.33333333333333326
C13063,0.022698701575978773,1.0,-0.02228621109842107,0.16954659937411362,-0.3641846328275112,-0.4667855542850508,0.916667,0.916667,0.083333,0.0,0.0,0.17259907697035748,0.40816326530612246,-0.35577153561101255,-0.16635422993896512,0.0,1.0
C13064,0.8313938802238336,1.0,0.8985964502662446,1.3071267168287424,-0.2764581167339062,1.3461692267160252,1.0,0.916667,0.583333,0.11111133333333334,0.016260162601626018,0.8163000906473423,2.0408163265306123,1.5847330614523707,0.06758442952638907,0.0,1.0
C13065,-0.0613481657971544,1.0,-0.34839197921428683,-0.34155863116386553,-0.19653885141076444,-0.39848538477221784,0.666667,0.083333,0.666667,0.05555533333333333,0.008130081300813009,-0.0687888031585119,-0.30612244897959184,-0.36987347196690057,-0.18874188409562082,0.0,1.0
C13066,-0.7139523770105172,1.0,0.17061667993723537,-0.3569340222066546,1.0579182592841125,-0.4667855542850508,1.0,0.0,1.0,0.0,0.0,1.7416202978080082,0.6122448979591837,-0.1740978921111736,-0.2917323665964322,1.0,1.0
C13067,0.9715433248950623,1.0,-0.30947814808723173,-0.250294358626182,-0.27211215419454066,2.112601854919865,0.333333,0.166667,0.166667,0.27777799999999997,0.14634146341463417,-0.39063930999700436,0.6122448979591837,1.4563284688894647,0.2015188005091919,0.0,1.0
C13068,-0.21380197348414082,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.10997818217127064,0.0,0.0,0.0,0.16666666666666666,0.032520325203252036,-0.5917958767710622,0.0,0.07529543442112778,-0.21893779959420287,0.0,1.0
C13069,-0.6599364387391912,0.545455,0.9399207484405012,-0.3569340222066546,2.875514800906853,-0.4667855542850508,0.5,0.0,0.416667,0.0,0.0,-0.3504079966421928,0.9183673469387755,0.279758770495363,-0.33180166345667245,0.3,1.0
C13070,1.593588879144131,0.909091,-0.07181077775170107,0.15504481009511936,-0.4545762302747729,-0.4667855542850508,0.454545,0.454545,0.0,0.0,0.0,-0.31017668328738124,1.7346938775510203,-0.2195832785690244,0.20112855522571346,0.0,0.8333333333333333
C13071,-0.32351215925903065,0.909091,-0.14238831679005362,-0.3569340222066546,0.31839688814535777,0.10973709983022176,0.545455,0.0,0.454545,0.242424,0.10569105691056911,-0.3504079966421928,-0.30612244897959184,0.14495278787113655,-0.20282039899588106,0.125,0.8333333333333333
C13072,-0.6917130288316772,0.818182,-0.32863551046431094,-0.17554417184409593,-0.4545762302747729,-0.4667855542850508,0.083333,0.083333,0.0,0.0,0.0,-0.5515645634162506,0.40816326530612246,-0.3455011303172939,-0.3047969906549257,0.0,1.0
C13073,0.1228691649138588,1.0,1.813445923235099,1.0535773607767305,2.350394248376798,-0.4667855542850508,1.0,1.0,1.0,0.0,0.0,5.603826379869918,0.30612244897959184,-0.15031573105834642,-0.1872313156076057,0.166667,1.0
C13074,-0.6497475340788861,1.0,-0.1802958364313838,-0.1563068585213587,-0.1394110079543717,-0.4667855542850508,0.5,0.083333,0.333333,0.0,0.0,-0.31017668328738124,0.6122448979591837,-0.46798147884727587,-0.28962486766153017,0.0,1.0
